Image Name,Sigma,Intensity,Detail,PSNR (dB)
lense,10.0,7.0,15.0,29.694495838052678
lense,10.0,7.0,20.0,30.211528489698377
lense,10.0,7.0,25.0,29.911172722615827
lense,10.0,7.0,30.0,29.201600592689797
lense,10.0,7.0,35.0,28.219762907570267
lense,10.0,7.0,40.0,29.036039674949503
lense,10.0,7.0,45.0,27.53198239451829
lense,10.0,7.0,50.0,27.813693317398968
lense,10.0,7.0,55.0,28.569695563331088
lense,10.0,7.0,60.0,28.294109816487307
lense,10.0,7.0,65.0,28.12381570298591
lense,10.0,7.0,70.0,28.33126311500161
lense,10.0,7.0,75.0,27.59919155445889
lense,10.0,7.0,80.0,27.337023785853702
lense,10.0,7.0,85.0,26.403127333549108
lense,10.0,7.0,90.0,27.58460710215359
lense,10.0,7.0,95.0,27.852931898854713
lense,10.0,8.0,0.0,27.478393399743663
lense,10.0,8.0,5.0,32.68499421779252
lense,10.0,8.0,10.0,32.229451943351606
lense,10.0,8.0,15.0,31.07131311430037
lense,10.0,8.0,20.0,30.022183294154647
lense,10.0,8.0,25.0,29.923364218613248
lense,10.0,8.0,30.0,29.329611284037718
lense,10.0,8.0,35.0,25.117296469911498
lense,10.0,8.0,40.0,28.91095455583391
lense,10.0,8.0,45.0,28.8000497991995
lense,10.0,8.0,50.0,25.676494059757186
lense,10.0,8.0,55.0,28.497323560883636
lense,10.0,8.0,60.0,25.18046927788839
lense,10.0,8.0,65.0,28.52301241896717
lense,10.0,8.0,70.0,27.758230497705746
lense,10.0,8.0,75.0,28.09383395858949
lense,10.0,8.0,80.0,27.678520981704732
lense,10.0,8.0,85.0,27.16463237183629
lense,10.0,8.0,90.0,27.684779617186376
lense,10.0,8.0,95.0,27.39627880408743
lense,10.0,9.0,0.0,27.15137351146777
lense,10.0,9.0,5.0,31.125556276171324
lense,10.0,9.0,10.0,32.03142393442522
lense,10.0,9.0,15.0,30.74285585715633
lense,10.0,9.0,20.0,30.42723656811597
lense,10.0,9.0,25.0,29.503715695201787
lense,10.0,9.0,30.0,29.329193024179414
lense,10.0,9.0,35.0,29.342782525180912
lense,10.0,9.0,40.0,28.52459983110673
lense,10.0,9.0,45.0,28.89577438889696
lense,10.0,9.0,50.0,28.45629631140433
lense,10.0,9.0,55.0,28.705026813954483
lense,10.0,9.0,60.0,28.166064433021088
lense,10.0,9.0,65.0,28.31806258476902
lense,10.0,9.0,70.0,28.52227109283083
lense,10.0,9.0,75.0,28.153868942695908
lense,10.0,9.0,80.0,27.811627210324104
lense,10.0,9.0,85.0,27.91858368369997
lense,10.0,9.0,90.0,28.091362860304944
lense,10.0,9.0,95.0,28.118115216584386
lense,10.0,10.0,0.0,27.581698522974648
lense,10.0,10.0,5.0,32.539199690160864
lense,10.0,10.0,10.0,31.752392318357852
lense,10.0,10.0,15.0,30.95344125330805
lense,10.0,10.0,20.0,30.81771257465207
lense,10.0,10.0,25.0,29.827276445046863
lense,10.0,10.0,30.0,28.65992497126148
lense,10.0,10.0,35.0,29.23251910349943
lense,10.0,10.0,40.0,27.446094851873532
lense,10.0,10.0,45.0,28.61321110835096
lense,10.0,10.0,50.0,28.65626837672462
lense,10.0,10.0,55.0,28.821223770661724
lense,10.0,10.0,60.0,27.308229547116078
lense,10.0,10.0,65.0,28.552854446798754
lense,10.0,10.0,70.0,28.13347638493784
lense,10.0,10.0,75.0,27.66849160264655
lense,10.0,10.0,80.0,27.85364990088005
lense,10.0,10.0,85.0,26.574184745627146
lense,10.0,10.0,90.0,27.49565514602974
lense,10.0,10.0,95.0,27.977419009735
lense,15.0,1.0,0.0,24.70443925870153
lense,15.0,1.0,5.0,26.846292013455454
lense,15.0,1.0,10.0,25.96987702100319
lense,15.0,1.0,15.0,24.61900056033841
lense,15.0,1.0,20.0,25.084034399106468
lense,15.0,1.0,25.0,24.99031948397702
lense,15.0,1.0,30.0,22.27499138648428
lense,15.0,1.0,35.0,24.919722777699995
lense,15.0,1.0,40.0,24.740627927115998
lense,15.0,1.0,45.0,24.743131408794913
lense,15.0,1.0,50.0,24.53205717205575
lense,15.0,1.0,55.0,24.8481696580198
lense,15.0,1.0,60.0,24.285638708466124
lense,15.0,1.0,65.0,24.403309010856
lense,15.0,1.0,70.0,23.57560012714764
lense,15.0,1.0,75.0,24.747636815559158
lense,15.0,1.0,80.0,24.672318519172837
lense,15.0,1.0,85.0,23.82712048260941
lense,15.0,1.0,90.0,24.547340361724192
lense,15.0,1.0,95.0,24.678029094797346
lense,15.0,2.0,0.0,24.404196062799034
lense,15.0,2.0,5.0,25.6037920701865
lense,15.0,2.0,10.0,26.108289140992
lense,15.0,2.0,15.0,25.512886289130158
lense,15.0,2.0,20.0,24.799352454977907
lense,15.0,2.0,25.0,24.923920688306858
lense,15.0,2.0,30.0,25.032837227059325
lense,15.0,2.0,35.0,24.959056430037307
lense,15.0,2.0,40.0,25.041303515397658
lense,15.0,2.0,45.0,24.912782990458865
lense,15.0,2.0,50.0,24.881230336231155
lense,15.0,2.0,55.0,24.75338807728601
lense,15.0,2.0,60.0,24.682551708374906
lense,15.0,2.0,65.0,24.429061315178327
lense,15.0,2.0,70.0,24.880772077896353
lense,15.0,2.0,75.0,24.330664329933356
lense,15.0,2.0,80.0,24.506527404999066
lense,15.0,2.0,85.0,24.35078513709827
lense,15.0,2.0,90.0,24.708722191233605
lense,15.0,2.0,95.0,24.763839307235788
lense,15.0,3.0,0.0,24.296741046586487
lense,15.0,3.0,5.0,28.437073658071004
lense,15.0,3.0,10.0,27.287263699108877
lense,15.0,3.0,15.0,26.26448587321813
lense,15.0,3.0,20.0,25.793435952337823
lense,15.0,3.0,25.0,25.59447647943477
lense,15.0,3.0,30.0,25.15890143973813
lense,15.0,3.0,35.0,25.384890377781204
lense,15.0,3.0,40.0,25.03247902964496
lense,15.0,3.0,45.0,24.95897610919052
lense,15.0,3.0,50.0,24.852657093339076
lense,15.0,3.0,55.0,24.75948240660293
lense,15.0,3.0,60.0,24.83063790142406
lense,15.0,3.0,65.0,25.12826475456253
lense,15.0,3.0,70.0,21.53079876145076
lense,15.0,3.0,75.0,24.80414144265641
lense,15.0,3.0,80.0,24.918619201969925
lense,15.0,3.0,85.0,24.517222846972114
lense,15.0,3.0,90.0,24.59102886021036
lense,15.0,3.0,95.0,24.51652412377299
lense,15.0,4.0,0.0,24.54461227686784
lense,15.0,4.0,5.0,28.08851943069467
lense,15.0,4.0,10.0,27.131037971118964
lense,15.0,4.0,15.0,26.278415437686228
lense,15.0,4.0,20.0,25.833187123575197
lense,15.0,4.0,25.0,24.79704396710576
lense,15.0,4.0,30.0,25.32396202799832
lense,15.0,4.0,35.0,25.35981070088876
lense,15.0,4.0,40.0,24.83086912254047
lense,15.0,4.0,45.0,25.194541190847133
lense,15.0,4.0,50.0,23.75126187516654
lense,15.0,4.0,55.0,24.893199148974773
lense,15.0,4.0,60.0,25.015184906423965
lense,15.0,4.0,65.0,24.696201896301023
lense,15.0,4.0,70.0,22.906705549596317
lense,15.0,4.0,75.0,24.431158694348714
lense,15.0,4.0,80.0,24.37332505446978
lense,15.0,4.0,85.0,22.95898852484976
lense,15.0,4.0,90.0,24.47109514072278
lense,15.0,4.0,95.0,24.78154920299748
lense,15.0,5.0,0.0,23.993744965066792
lense,15.0,5.0,5.0,28.723241016267394
lense,15.0,5.0,10.0,26.59652405521749
lense,15.0,5.0,15.0,26.4741343047209
lense,15.0,5.0,20.0,25.72680935573002
lense,15.0,5.0,25.0,25.02098647213593
lense,15.0,5.0,30.0,25.40883157086773
lense,15.0,5.0,35.0,25.23676877683771
lense,15.0,5.0,40.0,24.91886459824164
lense,15.0,5.0,45.0,25.24559837889976
lense,15.0,5.0,50.0,24.552282617991285
lense,15.0,5.0,55.0,24.86102051454825
lense,15.0,5.0,60.0,25.08709644194665
lense,15.0,5.0,65.0,23.897173387382093
lense,15.0,5.0,70.0,24.54191421636832
lense,15.0,5.0,75.0,24.589237163043546
lense,15.0,5.0,80.0,24.526954129524654
lense,15.0,5.0,85.0,24.654581462604664
lense,15.0,5.0,90.0,24.844116562887866
lense,15.0,5.0,95.0,23.65078199308381
lense,15.0,6.0,0.0,24.390693715018763
lense,15.0,6.0,5.0,29.96668554328967
lense,15.0,6.0,10.0,27.428628030490003
lense,15.0,6.0,15.0,26.740184372464828
lense,15.0,6.0,20.0,25.893386152521554
lense,15.0,6.0,25.0,25.044563328730263
lense,15.0,6.0,30.0,25.566111454874786
lense,15.0,6.0,35.0,25.216105782928967
lense,15.0,6.0,40.0,25.34554173156623
lense,15.0,6.0,45.0,25.122022330906415
lense,15.0,6.0,50.0,24.72662106669484
lense,15.0,6.0,55.0,25.1496839299283
lense,15.0,6.0,60.0,23.838043135005236
lense,15.0,6.0,65.0,24.733773095859384
lense,15.0,6.0,70.0,24.934617936658746
lense,15.0,6.0,75.0,24.47100179201044
lense,15.0,6.0,80.0,23.83422502908851
lense,15.0,6.0,85.0,24.404809043006463
lense,15.0,6.0,90.0,24.738711278686814
lense,15.0,6.0,95.0,24.70109294825862
lense,15.0,7.0,0.0,24.64158650023653
lense,15.0,7.0,5.0,27.6824618090612
lense,15.0,7.0,10.0,27.319342337348708
lense,15.0,7.0,15.0,27.225446534245282
lense,15.0,7.0,20.0,26.600543788328014
lense,15.0,7.0,25.0,25.780430159676467
lense,15.0,7.0,30.0,25.695108783048376
lense,15.0,7.0,35.0,25.422936518075424
lense,15.0,7.0,40.0,25.242589473891396
lense,15.0,7.0,45.0,25.118101078832535
lense,15.0,7.0,50.0,25.16703160013781
lense,15.0,7.0,55.0,23.13303702343295
lense,15.0,7.0,60.0,24.705850056581692
lense,15.0,7.0,65.0,24.769627285309628
lense,15.0,7.0,70.0,22.299647199213524
lense,15.0,7.0,75.0,24.493882387938882
lense,15.0,7.0,80.0,23.90736455430635
lense,15.0,7.0,85.0,24.53043327490931
lense,15.0,7.0,90.0,24.68323018801161
lense,15.0,7.0,95.0,24.500940636543397
lense,15.0,8.0,0.0,24.437779117990512
lense,15.0,8.0,5.0,29.67039016602166
lense,15.0,8.0,10.0,27.611786249031102
lense,15.0,8.0,15.0,26.97324922056608
lense,15.0,8.0,20.0,26.49694623707256
lense,15.0,8.0,25.0,26.11099060492813
lense,15.0,8.0,30.0,24.264423306379555
lense,15.0,8.0,35.0,25.683642824493646
lense,15.0,8.0,40.0,25.39119903269999
lense,15.0,8.0,45.0,22.67848331278743
lense,15.0,8.0,50.0,24.260166650351408
lense,15.0,8.0,55.0,23.84079393194137
lense,15.0,8.0,60.0,23.01411125563539
lense,15.0,8.0,65.0,24.426552588802185
lense,15.0,8.0,70.0,23.59430498365729
lense,15.0,8.0,75.0,24.10127787222957
lense,15.0,8.0,80.0,23.919680668320797
lense,15.0,8.0,85.0,24.66015115787351
lense,15.0,8.0,90.0,23.71731110913973
lense,15.0,8.0,95.0,23.0329162295938
lense,15.0,9.0,0.0,24.445853828449422
lense,15.0,9.0,5.0,28.70532958642899
lense,15.0,9.0,10.0,27.314763845030605
lense,15.0,9.0,15.0,25.78167027741015
lense,15.0,9.0,20.0,26.64744427515658
lense,15.0,9.0,25.0,26.164676101695857
lense,15.0,9.0,30.0,25.039971678613853
lense,15.0,9.0,35.0,25.284992913568267
lense,15.0,9.0,40.0,25.41701496338749
lense,15.0,9.0,45.0,24.1013352369812
lense,15.0,9.0,50.0,22.452868326439503
lense,15.0,9.0,55.0,24.95953416331244
lense,15.0,9.0,60.0,23.52623629674003
lense,15.0,9.0,65.0,24.851145175124092
lense,15.0,9.0,70.0,24.891571149132886
lense,15.0,9.0,75.0,24.66283874169268
lense,15.0,9.0,80.0,23.85103205018069
lense,15.0,9.0,85.0,24.328532364203248
lense,15.0,9.0,90.0,24.71928015329689
lense,15.0,9.0,95.0,24.69830438227159
lense,15.0,10.0,0.0,24.45938304920294
lense,15.0,10.0,5.0,29.801247341737657
lense,15.0,10.0,10.0,28.47736040564632
lense,15.0,10.0,15.0,27.528725702247968
lense,15.0,10.0,20.0,26.101350099487966
lense,15.0,10.0,25.0,26.30635654567188
lense,15.0,10.0,30.0,25.75357405577416
lense,15.0,10.0,35.0,24.54194926799085
lense,15.0,10.0,40.0,25.484924514876965
lense,15.0,10.0,45.0,25.435235388476052
lense,15.0,10.0,50.0,25.25379910356345
lense,15.0,10.0,55.0,23.50689633063855
lense,15.0,10.0,60.0,25.067781794676076
lense,15.0,10.0,65.0,24.957095793653746
lense,15.0,10.0,70.0,24.90650224582528
lense,15.0,10.0,75.0,24.869680305319072
lense,15.0,10.0,80.0,24.49294440963623
lense,15.0,10.0,85.0,24.80047230179575
lense,15.0,10.0,90.0,24.633731970587945
lense,15.0,10.0,95.0,23.338450975078693
lense,20.0,1.0,0.0,22.15829841047008
lense,20.0,1.0,5.0,24.080891962382196
lense,20.0,1.0,10.0,23.104735979284452
lense,20.0,1.0,15.0,22.503443368942648
lense,20.0,1.0,20.0,22.316295508256943
lense,20.0,1.0,25.0,22.358222988555934
lense,20.0,1.0,30.0,21.94971689706143
lense,20.0,1.0,35.0,22.020708335753692
lense,20.0,1.0,40.0,22.08395087149048
lense,20.0,1.0,45.0,21.490080218932412
lense,20.0,1.0,50.0,21.720813054140617
lense,20.0,1.0,55.0,22.508216227255417
lense,20.0,1.0,60.0,21.891684541386347
lense,20.0,1.0,65.0,22.317635410988146
lense,20.0,1.0,70.0,22.405065088146078
lense,20.0,1.0,75.0,21.551183043764077
lense,20.0,1.0,80.0,20.825487650562014
lense,20.0,1.0,85.0,22.253139948534194
lense,20.0,1.0,90.0,21.932202435784426
lense,20.0,1.0,95.0,22.06511337283391
lense,20.0,2.0,0.0,22.094284765507425
lense,20.0,2.0,5.0,24.429386985446488
lense,20.0,2.0,10.0,23.231188507943592
lense,20.0,2.0,15.0,22.965425885753113
lense,20.0,2.0,20.0,22.81243475178341
lense,20.0,2.0,25.0,22.580631274416408
lense,20.0,2.0,30.0,22.311217117605253
lense,20.0,2.0,35.0,21.55135833705792
lense,20.0,2.0,40.0,22.283580215230106
lense,20.0,2.0,45.0,21.49676589622649
lense,20.0,2.0,50.0,22.435154347555947
lense,20.0,2.0,55.0,21.27550335336785
lense,20.0,2.0,60.0,22.3403568156815
lense,20.0,2.0,65.0,22.40510828387353
lense,20.0,2.0,70.0,22.06918538063272
lense,20.0,2.0,75.0,21.520654714447502
lense,20.0,2.0,80.0,22.20363358230784
lense,20.0,2.0,85.0,22.051825141506022
lense,20.0,2.0,90.0,21.78213939774872
lense,20.0,2.0,95.0,22.11460700446031
lense,20.0,3.0,0.0,21.712128640548567
lense,20.0,3.0,5.0,24.962387669017442
lense,20.0,3.0,10.0,24.31863055484768
lense,20.0,3.0,15.0,23.506062435414034
lense,20.0,3.0,20.0,22.89658135842987
lense,20.0,3.0,25.0,22.90796247374556
lense,20.0,3.0,30.0,22.59839940667704
lense,20.0,3.0,35.0,22.22645516582233
lense,20.0,3.0,40.0,22.63412950073288
lense,20.0,3.0,45.0,22.234133510627213
lense,20.0,3.0,50.0,22.47679195599558
lense,20.0,3.0,55.0,22.31373065770297
lense,20.0,3.0,60.0,21.529269976798272
lense,20.0,3.0,65.0,22.07145195170357
lense,20.0,3.0,70.0,21.366778715673355
lense,20.0,3.0,75.0,21.898266876583786
lense,20.0,3.0,80.0,21.697146525761546
lense,20.0,3.0,85.0,22.012086221370005
lense,20.0,3.0,90.0,21.98408437704474
lense,20.0,3.0,95.0,21.608780529933558
lense,20.0,4.0,0.0,22.018084027431637
lense,20.0,4.0,5.0,25.532328313341456
lense,20.0,4.0,10.0,24.031601288695093
lense,20.0,4.0,15.0,23.67673710033173
lense,20.0,4.0,20.0,22.794654017436727
lense,20.0,4.0,25.0,22.51027461294569
lense,20.0,4.0,30.0,22.396878212581374
lense,20.0,4.0,35.0,22.6554879376115
lense,20.0,4.0,40.0,22.441822813745862
lense,20.0,4.0,45.0,21.486665253006635
lense,20.0,4.0,50.0,22.333910036653208
lense,20.0,4.0,55.0,21.90538793592808
lense,20.0,4.0,60.0,21.141586012222806
lense,20.0,4.0,65.0,21.46874571674304
lense,20.0,4.0,70.0,20.67866222238852
lense,20.0,4.0,75.0,21.25540559876988
lense,20.0,4.0,80.0,21.86373864911004
lense,20.0,4.0,85.0,22.04666636502433
lense,20.0,4.0,90.0,22.40419173343142
lense,20.0,4.0,95.0,21.820530466339164
lense,20.0,5.0,0.0,20.259786042573143
lense,20.0,5.0,5.0,25.563620659311482
lense,20.0,5.0,10.0,24.21970269316215
lense,20.0,5.0,15.0,23.50581101860476
lense,20.0,5.0,20.0,23.070649132953
lense,20.0,5.0,25.0,21.37305131956754
lense,20.0,5.0,30.0,21.566624620622417
lense,20.0,5.0,35.0,21.937980911172815
lense,20.0,5.0,40.0,22.57367356578168
lense,20.0,5.0,45.0,21.87440256714016
lense,20.0,5.0,50.0,22.19129466513952
lense,20.0,5.0,55.0,22.456408659199663
lense,20.0,5.0,60.0,22.29764753861718
lense,20.0,5.0,65.0,22.14245599003414
lense,20.0,5.0,70.0,21.897461047806953
lense,20.0,5.0,75.0,22.240057633834443
lense,20.0,5.0,80.0,22.0255241922022
lense,20.0,5.0,85.0,22.25769741495088
lense,20.0,5.0,90.0,22.167714929810227
lense,20.0,5.0,95.0,22.025386760744446
lense,20.0,6.0,0.0,21.853273096928913
lense,20.0,6.0,5.0,25.563545252356505
lense,20.0,6.0,10.0,23.494267625586012
lense,20.0,6.0,15.0,22.711383781298622
lense,20.0,6.0,20.0,23.29087538631873
lense,20.0,6.0,25.0,22.539226238577385
lense,20.0,6.0,30.0,23.130479394077692
lense,20.0,6.0,35.0,22.78546676689252
lense,20.0,6.0,40.0,22.52911934296977
lense,20.0,6.0,45.0,22.89620393082059
lense,20.0,6.0,50.0,22.399468145641627
lense,20.0,6.0,55.0,22.18442946581561
lense,20.0,6.0,60.0,22.45085239699073
lense,20.0,6.0,65.0,22.43739803673512
lense,20.0,6.0,70.0,22.160846179294406
lense,20.0,6.0,75.0,22.30180627825943
lense,20.0,6.0,80.0,22.19632253625993
lense,20.0,6.0,85.0,22.330866204145327
lense,20.0,6.0,90.0,22.003259384956216
lense,20.0,6.0,95.0,21.916599652403747
lense,20.0,7.0,0.0,21.5346142257229
lense,20.0,7.0,5.0,24.04665840848356
lense,20.0,7.0,10.0,23.81982478346479
lense,20.0,7.0,15.0,24.167634089650093
lense,20.0,7.0,20.0,23.497113649308965
lense,20.0,7.0,25.0,23.280986379576117
lense,20.0,7.0,30.0,23.25225712883645
lense,20.0,7.0,35.0,22.662569547408747
lense,20.0,7.0,40.0,22.531238511882393
lense,20.0,7.0,45.0,22.548652880157466
lense,20.0,7.0,50.0,21.920766263945094
lense,20.0,7.0,55.0,22.514415288887086
lense,20.0,7.0,60.0,22.336162986687256
lense,20.0,7.0,65.0,22.016523859473214
lense,20.0,7.0,70.0,20.77579791517566
lense,20.0,7.0,75.0,22.102442207844266
lense,20.0,7.0,80.0,22.178228234025386
lense,20.0,7.0,85.0,21.19406298440596
lense,20.0,7.0,90.0,22.13961259116325
lense,20.0,7.0,95.0,22.30939555407923
lense,20.0,8.0,0.0,22.181735400236544
lense,20.0,8.0,5.0,27.214160791595727
lense,20.0,8.0,10.0,25.251617086792734
lense,20.0,8.0,15.0,24.407104407609747
lense,20.0,8.0,20.0,23.086112253088697
lense,20.0,8.0,25.0,22.97605663140169
lense,20.0,8.0,30.0,22.94298178168303
lense,20.0,8.0,35.0,22.502290332902568
lense,20.0,8.0,40.0,22.3229593939454
lense,20.0,8.0,45.0,22.266492293939194
lense,20.0,8.0,50.0,22.413113842825474
lense,20.0,8.0,55.0,22.700658534804486
lense,20.0,8.0,60.0,22.64955575244646
lense,20.0,8.0,65.0,22.34824156253556
lense,20.0,8.0,70.0,21.645276125119683
lense,20.0,8.0,75.0,22.27875888025316
lense,20.0,8.0,80.0,21.137477705784928
lense,20.0,8.0,85.0,21.940117516617534
lense,20.0,8.0,90.0,21.72232709450283
lense,20.0,8.0,95.0,21.529218864163532
lense,20.0,9.0,0.0,21.904328443574567
lense,20.0,9.0,5.0,25.444889688834557
lense,20.0,9.0,10.0,25.464619929755848
lense,20.0,9.0,15.0,24.46607989097149
lense,20.0,9.0,20.0,22.57160140621529
lense,20.0,9.0,25.0,22.126109893336782
lense,20.0,9.0,30.0,23.16451482116426
lense,20.0,9.0,35.0,21.89137170633525
lense,20.0,9.0,40.0,21.970527651623996
lense,20.0,9.0,45.0,21.08708773053704
lense,20.0,9.0,50.0,22.507276023649766
lense,20.0,9.0,55.0,21.838895445607548
lense,20.0,9.0,60.0,22.59637434352781
lense,20.0,9.0,65.0,22.264846617233506
lense,20.0,9.0,70.0,22.519379119817902
lense,20.0,9.0,75.0,22.237182573824434
lense,20.0,9.0,80.0,21.496712986885942
lense,20.0,9.0,85.0,21.723293209830047
lense,20.0,9.0,90.0,21.809032802430668
lense,20.0,9.0,95.0,21.700983905155574
lense,20.0,10.0,0.0,22.132362379025146
lense,20.0,10.0,5.0,27.709895119405513
lense,20.0,10.0,10.0,25.96108848498746
lense,20.0,10.0,15.0,22.299242305934552
lense,20.0,10.0,20.0,23.51154058658844
lense,20.0,10.0,25.0,23.64562353518625
lense,20.0,10.0,30.0,23.137925539934567
lense,20.0,10.0,35.0,22.657937844496132
lense,20.0,10.0,40.0,22.74798236140655
lense,20.0,10.0,45.0,22.471066922556034
lense,20.0,10.0,50.0,22.66805995526498
lense,20.0,10.0,55.0,22.313643750860763
lense,20.0,10.0,60.0,21.997868282235867
lense,20.0,10.0,65.0,22.058000220314522
lense,20.0,10.0,70.0,22.21883695176034
lense,20.0,10.0,75.0,22.02115750858395
lense,20.0,10.0,80.0,22.322453458029884
lense,20.0,10.0,85.0,21.684028274411887
lense,20.0,10.0,90.0,21.973095211145395
lense,20.0,10.0,95.0,21.02317594827763
lense,25.0,1.0,0.0,20.151796834333545
lense,25.0,1.0,5.0,21.6857266009808
lense,25.0,1.0,10.0,20.821674940727565
lense,25.0,1.0,15.0,20.575543409359828
lense,25.0,1.0,20.0,19.257961379715965
lense,25.0,1.0,25.0,19.07782176025773
lense,25.0,1.0,30.0,19.544751027429164
lense,25.0,1.0,35.0,20.367355668678233
lense,25.0,1.0,40.0,19.876808249754077
lense,25.0,1.0,45.0,20.55843489938321
lense,25.0,1.0,50.0,20.020184588137365
lense,25.0,1.0,55.0,19.978915462990415
lense,25.0,1.0,60.0,20.18272333452561
lense,25.0,1.0,65.0,20.15947952145221
lense,25.0,1.0,70.0,19.711363585749968
lense,25.0,1.0,75.0,19.86742665799527
lense,25.0,1.0,80.0,19.964323235058547
lense,25.0,1.0,85.0,19.984030588314095
lense,25.0,1.0,90.0,19.072643771848316
lense,25.0,1.0,95.0,19.029123027189762
lense,25.0,2.0,0.0,19.94558762392253
lense,25.0,2.0,5.0,22.515282491255523
lense,25.0,2.0,10.0,20.808727109987963
lense,25.0,2.0,15.0,20.50372286785885
lense,25.0,2.0,20.0,20.18963377503733
lense,25.0,2.0,25.0,20.38947212062284
lense,25.0,2.0,30.0,20.57213551518365
lense,25.0,2.0,35.0,20.578503326440863
lense,25.0,2.0,40.0,20.434200376057998
lense,25.0,2.0,45.0,18.50382473846938
lense,25.0,2.0,50.0,20.10518893499347
lense,25.0,2.0,55.0,20.600351107299485
lense,25.0,2.0,60.0,20.233882158471086
lense,25.0,2.0,65.0,19.053485999097322
lense,25.0,2.0,70.0,20.295816486110997
lense,25.0,2.0,75.0,20.023982572665762
lense,25.0,2.0,80.0,20.009518690647766
lense,25.0,2.0,85.0,20.252174090627566
lense,25.0,2.0,90.0,19.963192709492237
lense,25.0,2.0,95.0,20.45909004741084
lense,25.0,3.0,0.0,19.22468273530955
lense,25.0,3.0,5.0,23.88145170220913
lense,25.0,3.0,10.0,22.307331684941964
lense,25.0,3.0,15.0,21.07921566724738
lense,25.0,3.0,20.0,21.06553499533512
lense,25.0,3.0,25.0,20.960120251022104
lense,25.0,3.0,30.0,19.999611803393485
lense,25.0,3.0,35.0,20.24005574334847
lense,25.0,3.0,40.0,20.461896608550862
lense,25.0,3.0,45.0,19.80889268678019
lense,25.0,3.0,50.0,19.033462530349745
lense,25.0,3.0,55.0,20.164566892897923
lense,25.0,3.0,60.0,19.899208096225447
lense,25.0,3.0,65.0,20.04703751432449
lense,25.0,3.0,70.0,19.12527790689848
lense,25.0,3.0,75.0,20.19892967204397
lense,25.0,3.0,80.0,19.80172691164251
lense,25.0,3.0,85.0,20.310760048543546
lense,25.0,3.0,90.0,20.126099231616465
lense,25.0,3.0,95.0,20.079959329565174
lense,25.0,4.0,0.0,20.197021872793826
lense,25.0,4.0,5.0,22.15957167491721
lense,25.0,4.0,10.0,22.162536678736213
lense,25.0,4.0,15.0,21.59850625253933
lense,25.0,4.0,20.0,20.46395668808745
lense,25.0,4.0,25.0,18.742264475908662
lense,25.0,4.0,30.0,20.460023900701167
lense,25.0,4.0,35.0,20.380354775344873
lense,25.0,4.0,40.0,20.882200332923556
lense,25.0,4.0,45.0,19.960012565291663
lense,25.0,4.0,50.0,20.08292249921244
lense,25.0,4.0,55.0,20.757846020635018
lense,25.0,4.0,60.0,20.02630911321668
lense,25.0,4.0,65.0,20.260743462159155
lense,25.0,4.0,70.0,19.428069827699176
lense,25.0,4.0,75.0,20.075123610267735
lense,25.0,4.0,80.0,20.289542098691005
lense,25.0,4.0,85.0,19.48765855113085
lense,25.0,4.0,90.0,20.1800945358871
lense,25.0,4.0,95.0,20.070958982728868
lense,25.0,5.0,0.0,19.966473197863266
lense,25.0,5.0,5.0,24.199671106142496
lense,25.0,5.0,10.0,22.095664303219362
lense,25.0,5.0,15.0,21.4645139483634
lense,25.0,5.0,20.0,20.725332127251512
lense,25.0,5.0,25.0,20.997235692778762
lense,25.0,5.0,30.0,20.014150734687508
lense,25.0,5.0,35.0,20.529418713090184
lense,25.0,5.0,40.0,20.805709849276536
lense,25.0,5.0,45.0,20.546933875692662
lense,25.0,5.0,50.0,20.15782735312801
lense,25.0,5.0,55.0,19.35199188259503
lense,25.0,5.0,60.0,20.106630719242204
lense,25.0,5.0,65.0,20.24686631231861
lense,25.0,5.0,70.0,19.64664672084059
lense,25.0,5.0,75.0,20.19372395537112
lense,25.0,5.0,80.0,19.852662426175613
lense,25.0,5.0,85.0,20.10256768802921
lense,25.0,5.0,90.0,20.34383886991462
lense,25.0,5.0,95.0,19.932486695916058
lense,25.0,6.0,0.0,20.35477501950697
lense,25.0,6.0,5.0,25.41759394046929
lense,25.0,6.0,10.0,20.98911830872275
lense,25.0,6.0,15.0,21.99594367512681
lense,25.0,6.0,20.0,21.032273095278914
lense,25.0,6.0,25.0,21.207852445739466
lense,25.0,6.0,30.0,20.23120957257033
lense,25.0,6.0,35.0,20.69049074105525
